E_x	E_y	E_z
1.737653	1.906548	1.195302
1.815762	1.778786	1.276338
1.904431	1.654083	1.486377
1.691239	1.888609	1.327451
1.659310	1.770136	1.431483
1.738109	1.818114	1.444207
1.917120	1.797845	1.483166
1.868502	1.780687	1.485017
1.871533	1.769679	1.455725
1.824535	1.817772	1.546636
1.743525	1.790309	1.410926
1.862657	1.731864	1.369332
1.798416	1.795942	1.380698
1.603860	1.683469	1.524218
1.918689	1.712237	1.556077
1.777903	1.628922	1.401430
1.856535	1.696244	1.472736
1.821888	1.711767	1.488794
1.893805	1.741498	1.477864
1.692143	1.826860	1.396711
1.736515	1.783643	1.410933
1.748848	1.689766	1.351530
1.747835	1.783121	1.533163
1.805393	1.650164	1.479747
1.658055	1.783633	1.446450
1.722509	1.802041	1.457811
1.767933	1.838937	1.418140
1.855869	1.731935	1.396891
1.789073	1.655772	1.330838
1.652081	1.506238	1.432479
1.724732	1.594305	1.437511
1.799356	1.635504	1.419049
1.943761	1.638663	1.549596
1.706068	1.748686	1.436379
2.008802	1.544974	1.400264
1.784413	1.611578	1.395104
1.909005	1.735694	1.460263
1.874082	1.734556	1.487793
1.748040	1.718904	1.575674
1.704186	1.723859	1.417389
1.826536	1.551354	1.508867
1.806712	1.774888	1.377562
1.740186	1.567506	1.526493
1.774526	1.432513	1.559705
1.897991	1.624771	1.472780
1.813197	1.496041	1.589166
1.835130	1.542296	1.518272
1.875148	1.664656	1.509070
1.958775	1.674956	1.556740
1.768121	1.540017	1.534672
1.789511	1.689994	1.451814
1.835724	1.407412	1.552819
1.863209	1.660676	1.482593
1.744442	1.624516	1.618976
1.780848	1.395940	1.452321
1.790987	1.431705	1.588742
1.740025	1.527801	1.618531
1.825607	1.674247	1.643571
1.720185	1.568097	1.552501
1.887215	1.558108	1.505824
1.833967	1.486427	1.497085
1.790003	1.528028	1.645304
1.761203	1.360905	1.535215
1.817788	1.513639	1.533150
1.869897	1.518711	1.599570
1.661027	1.477607	1.546049
1.925225	1.478030	1.509095
1.745155	1.554824	1.517169
1.735247	1.545542	1.592176
1.781663	1.372644	1.606403
1.861556	1.396166	1.594227
1.792156	1.396826	1.535562
1.796356	1.359745	1.613672
1.746798	1.403846	1.610742
1.766313	1.433503	1.566848
1.742335	1.406373	1.575355
1.799521	1.480324	1.621425
1.892301	1.323417	1.648923
1.775587	1.481387	1.607758
1.758070	1.541668	1.641219
1.833157	1.587583	1.512861
1.803735	1.461175	1.507686
1.752314	1.489479	1.552240
1.867769	1.363243	1.742709
1.626953	1.481868	1.611730
1.688132	1.385275	1.450112
1.829646	1.353043	1.450029
1.815944	1.404500	1.755922
1.865923	1.210430	1.559893
1.886989	1.263361	1.543245
1.804591	1.341668	1.722020
1.818519	1.379696	1.535471
1.722437	1.380950	1.599732
1.714179	1.386677	1.611548
1.782696	1.454563	1.607790
1.788319	1.445989	1.598847
1.776428	1.269443	1.616139
1.876846	1.322006	1.513293
1.883114	1.428152	1.658239
1.814892	1.377016	1.499459
1.764420	1.392331	1.642422
1.876177	1.452881	1.525716
1.845165	1.314670	1.586144
1.994706	1.212512	1.607237
1.792024	1.330115	1.474183
1.736596	1.326488	1.518670
1.882131	1.362609	1.505458
1.793794	1.343640	1.522472
1.693219	1.240026	1.828347
1.894068	1.262591	1.528060
1.750566	1.418833	1.781506
1.752054	1.324437	1.610362
1.908705	1.215536	1.704487
1.713415	1.365167	1.568264
1.790844	1.242210	1.780135
1.889486	1.256325	1.572150
1.913973	1.028890	1.670877
1.744030	1.449443	1.840648
1.818809	1.249617	1.641826
1.770425	1.214117	1.655175
1.864372	1.280397	1.660171
1.770702	1.197096	1.568451
1.876600	1.269863	1.655113
1.844870	1.256345	1.648888
1.917030	1.315768	1.628557
1.785012	1.331393	1.667145
1.797915	1.154373	1.769920
1.737081	1.269463	1.780413
1.796620	1.241657	1.708177
1.733336	1.116799	1.617968
1.829491	1.244235	1.751618
1.753119	1.225279	1.758924
1.803854	1.382137	1.628832
1.773276	1.227264	1.666374
1.795108	1.257179	1.636192
1.921836	1.262559	1.648636
1.803545	1.281859	1.650590
1.794012	1.164620	1.701105
1.793247	1.193601	1.690517
1.909616	1.258003	1.713326
1.883202	1.211292	1.679284
1.967617	1.193308	1.568051
1.641896	1.350537	1.798815
1.757765	1.299212	1.727938
1.880883	1.237933	1.594869
1.843209	1.223751	1.656139
1.830130	1.292674	1.727251
1.900535	1.262597	1.668415
1.923155	1.100364	1.656547
1.889554	1.228569	1.679496
1.906733	1.293508	1.571718
1.860486	1.128906	1.731774
1.893022	1.107990	1.651032
1.726908	1.249721	1.611332
1.755505	1.150309	1.695269
1.862571	1.137329	1.643543
1.819960	1.101770	1.511398
1.842155	1.213548	1.650010
1.997171	1.122869	1.647922
1.880706	1.198518	1.631703
1.840996	1.157162	1.701945
1.793765	0.978859	1.624747
1.973298	1.219498	1.532588
1.898175	1.173079	1.621843
1.767522	1.094506	1.607671
1.986869	1.201645	1.596125
1.809426	1.148974	1.616507
1.852108	1.139032	1.655916
1.701921	1.208196	1.606211
1.920676	1.311126	1.538845
1.860919	1.113195	1.676955
1.696366	1.116146	1.585471
1.977329	1.280810	1.624906
1.770149	1.076849	1.648767
1.751991	1.177089	1.630564
1.884718	1.166189	1.748162
1.906528	1.157065	1.662794
1.711445	1.147086	1.689382
1.851643	1.257026	1.531411
1.806170	1.083109	1.642830
1.814104	1.036331	1.614745
1.939636	1.184592	1.588578
1.836466	1.068395	1.545331
1.897437	1.029359	1.688872
2.002764	1.152378	1.685058
1.911894	1.086346	1.665266
1.891713	1.074883	1.447936
1.790659	1.050032	1.673352
1.759308	1.259905	1.757061
1.950117	1.080263	1.478043
1.934601	1.061396	1.692042
1.918267	1.083486	1.540481
1.888207	0.997800	1.652069
1.910428	1.065136	1.517215
1.998289	1.073597	1.613346
1.959034	1.070227	1.570696
2.028950	1.057078	1.717962
1.890683	1.121134	1.587578
1.865262	1.244525	1.688550
1.779053	1.035417	1.651949
1.930196	1.166594	1.616261
1.819621	1.047696	1.448245
2.006883	0.910639	1.601425
1.752548	1.063426	1.661467
1.714971	1.133163	1.682309
1.856224	1.311665	1.447243
1.760107	1.083007	1.593049
1.898225	1.174930	1.518690
1.788846	1.052823	1.688804
1.952491	1.099314	1.571901
1.881397	1.131373	1.616029
1.788315	0.993062	1.587730
1.949389	1.024107	1.636193
1.761970	1.108779	1.545487
1.740462	1.062278	1.507813
1.877564	1.134058	1.635251
1.751121	1.146123	1.630367
1.868733	1.007792	1.567170
2.022461	1.147611	1.669077
1.828562	1.062923	1.497200
1.853949	1.204755	1.559096
1.853286	1.120856	1.547983
1.913048	1.060394	1.603652
1.878717	1.019335	1.666633
2.044701	1.140668	1.473161
1.892371	1.121921	1.457599
1.870416	0.998442	1.504932
1.937231	1.100357	1.498183
1.907886	1.077199	1.644649
1.758529	1.049160	1.690344
1.827917	1.024022	1.535767
2.011533	1.135688	1.492993
1.911201	1.079602	1.604444
1.915556	1.121193	1.544601
2.019052	1.103774	1.519735
2.000578	1.151835	1.496450
1.626706	1.148668	1.529932
1.926566	1.197432	1.489072
1.840205	1.004720	1.723701
2.015119	1.160500	1.411803
1.820143	1.163557	1.584298
1.907729	1.010227	1.631156
2.063697	1.145333	1.493126
2.044811	1.125919	1.669858
1.904843	1.268807	1.511749
1.883286	1.177253	1.537645
1.963152	1.039619	1.465810
1.906690	1.143863	1.480222
2.016691	1.109953	1.664294
1.858803	1.144727	1.568351
1.959258	1.116465	1.595088
1.847453	1.142469	1.455188
1.897914	1.142540	1.597880
1.839538	1.247407	1.599522
1.947055	1.044757	1.636570
1.979686	1.160688	1.468609
1.960801	1.080415	1.608104
2.040460	1.117182	1.470566
2.008046	1.178929	1.424457
1.928059	1.295923	1.508777
1.968792	1.173762	1.464913
2.009868	1.162707	1.588624
1.827237	1.162409	1.517376
1.848591	1.117399	1.528563
1.959869	1.137094	1.495281
1.922447	1.290965	1.518317
1.981830	1.042634	1.467342
1.920171	1.141539	1.464191
1.914786	1.128426	1.404367
2.006980	1.207672	1.520198
2.027774	1.207988	1.383757
2.076792	1.216053	1.334106
1.909092	1.060261	1.507053
1.927298	1.156378	1.601774
2.076925	1.084651	1.503191
2.106896	1.089816	1.538591
1.958504	1.089832	1.576683
1.940244	1.151186	1.433613
2.052650	1.238194	1.401679
1.983598	1.194167	1.527550
1.930588	1.272298	1.512534
1.906202	1.207097	1.485181
1.925511	1.204908	1.445683
1.865109	0.935425	1.596188
1.971917	1.185455	1.362499
1.937610	1.342244	1.617799
1.844606	1.186235	1.573508
1.999870	1.235563	1.417619
2.024942	1.295037	1.466377
1.896387	1.141714	1.482150
1.983745	1.150552	1.339276
1.915342	1.140273	1.452148
1.952582	1.209744	1.426564
2.050315	1.137278	1.532803
1.861989	1.177058	1.376531
1.935951	1.038747	1.496191
2.058661	1.244095	1.347496
1.959808	1.184119	1.380760
2.058634	1.174929	1.331233
2.011271	1.217923	1.429986
2.105703	1.186952	1.458856
2.013478	1.297080	1.478058
1.947293	1.371518	1.395920
1.919313	1.140474	1.489497
2.105209	1.311000	1.335080
1.979880	1.113479	1.350425
2.021972	1.347100	1.348285
1.985416	1.259249	1.429353
2.128174	1.188077	1.349339
2.023255	1.223584	1.312211
1.994980	1.155237	1.309852
1.923042	1.250590	1.322511
1.975877	1.253985	1.162919
1.994280	1.270522	1.418064
2.065006	1.354379	1.233964
2.099075	1.284698	1.297699
2.029960	1.499924	1.345363
2.029142	1.333199	1.314518
1.964943	1.377356	1.219453
2.028880	1.270505	1.261378
1.928064	1.269144	1.347759
2.106728	1.224218	1.257884
2.143882	1.250384	1.288092
2.122091	1.165442	1.219433
2.136334	1.247239	1.265873
1.999456	1.271820	1.267853
2.045132	1.393304	1.238395
1.991364	1.305288	1.412877
2.014789	1.239022	1.139895
1.981127	1.244974	1.198310
2.044722	1.293939	1.390951
2.056850	1.392951	1.267463
1.976055	1.367400	1.191936
2.129991	1.268599	1.328411
2.072643	1.255583	1.359949
2.189698	1.275965	1.216332
2.052055	1.401023	1.353508
2.021270	1.350094	1.231526
2.018402	1.303717	1.151882
2.115342	1.355095	1.364807
2.113658	1.321320	1.160988
2.193117	1.227853	1.217142
2.029819	1.310649	1.175125
1.963919	1.308723	1.231319
2.079663	1.327756	1.191569
1.979774	1.383706	1.231105
2.087638	1.334585	1.155349
2.058921	1.418281	1.153268
2.014532	1.291476	1.128054
2.021808	1.324336	1.272099
2.066265	1.486454	1.303831
2.066362	1.245441	1.234180
2.152239	1.447344	1.226563
2.049029	1.315765	1.243421
2.054178	1.431761	1.148561
2.219970	1.430528	1.160188
1.985984	1.311974	1.231299
2.028730	1.387432	1.140102
1.991679	1.403733	1.181104
1.999272	1.454738	1.081164
2.042873	1.461556	1.167948
1.954030	1.229632	1.207535
2.111447	2.832542	0.416496
2.144537	2.889865	0.357090
2.099626	2.729530	0.403241
2.102972	2.730519	0.314106
2.009603	2.832308	0.388965
2.088215	2.805270	0.510335
2.080354	2.822530	0.360610
2.086595	2.733182	0.438170
2.105240	2.791364	0.420289
2.112868	2.781077	0.424259
2.010724	2.851614	0.455456
2.050721	2.738103	0.637225
1.857448	2.761427	0.429137
2.149728	2.796971	0.482334
2.044591	2.961067	0.501734
2.025895	2.877770	0.456943
2.208657	2.928516	0.501015
2.050887	2.781663	0.548550
2.174514	2.809508	0.519562
2.100510	2.900206	0.430981
2.092875	3.003780	0.500084
2.090575	2.865897	0.537942
1.966716	2.993029	0.507485
2.091341	2.847996	0.574316
2.009823	2.745253	0.498350
2.080375	2.819161	0.460425
2.067525	2.777424	0.587869
2.014930	2.886100	0.430988
2.136821	2.885725	0.567772
1.935477	2.796074	0.540374
1.948026	2.806971	0.585783
1.980750	2.883693	0.470858
2.068209	2.773225	0.581179
2.182362	2.818765	0.490809
2.102498	2.865312	0.456467
2.039457	2.878224	0.500550
1.960624	2.928627	0.477712
1.905113	2.806815	0.620574
1.985255	2.824044	0.554381
2.038379	2.982866	0.589712
2.145772	2.923975	0.544963
2.062551	2.918219	0.658353
2.047946	2.880281	0.539051
1.999742	2.761841	0.566843
1.898107	2.908576	0.645588
2.007197	2.863205	0.565606
2.070563	2.950541	0.511395
1.996586	2.902059	0.579592
1.871970	2.724659	0.611945
1.844369	2.840534	0.654399
1.999506	2.836069	0.674285
2.004725	2.845187	0.725283
1.998786	2.824254	0.461311
1.975987	2.845775	0.620959
1.938406	2.719655	0.601593
1.870434	2.847243	0.584212
1.954883	2.908641	0.666386
1.767220	2.993519	0.513551
1.943023	2.825517	0.662287
1.803794	3.004551	0.617365
1.975522	2.828975	0.773084
1.832053	2.692325	0.754954
1.843727	2.884999	0.773847
1.898527	2.910321	0.722337
1.928164	2.988905	0.718378
1.855848	2.946690	0.667169
1.917675	2.917191	0.743072
1.844687	2.990586	0.771623
1.866459	3.024955	0.669636
1.953435	2.858779	0.748427
1.874523	2.905694	0.494896
1.869517	2.851598	0.553796
1.959550	2.865307	0.563658
1.944057	2.976145	0.694297
1.782728	2.753309	0.616924
1.830751	3.022965	0.697852
1.794565	2.848712	0.797866
1.928682	2.898398	0.709340
1.884359	2.906612	0.711848
1.888787	2.872367	0.666679
1.858409	2.919634	0.680738
1.906799	2.957020	0.765354
1.830158	2.901880	0.755748
1.884291	3.006281	0.661864
1.881924	2.864335	0.659785
1.769140	2.959927	0.652399
1.882967	2.903729	0.697865
1.920352	2.804962	0.725560
1.772892	2.950616	0.860036
1.870475	3.083334	0.809239
1.896347	2.967981	0.729931
1.876664	2.819539	0.686054
1.925068	2.827844	0.803231
1.962637	2.755262	0.842887
1.835755	2.885274	0.803098
1.835841	2.929225	0.724369
1.869329	2.804801	0.965607
1.820937	2.902182	0.945229
1.767869	2.887203	0.711277
1.750363	2.780534	0.881515
1.863001	2.853799	0.788273
1.890262	2.885420	0.765863
1.895130	2.874371	0.886344
1.817214	3.039955	0.824680
1.658389	2.866148	0.864825
1.840708	2.942968	0.805940
1.920731	2.953715	0.863989
1.748606	3.024957	0.913529
1.760962	2.984486	0.880036
1.908310	2.815035	0.853162
1.896005	2.827004	0.853872
1.584278	2.906950	0.964136
1.717768	2.908435	0.841692
1.670945	2.849265	0.843871
1.790962	2.849489	0.991974
1.736865	2.861452	0.914350
1.772161	2.829687	0.904949
1.812637	2.935912	0.746975
1.808592	2.816549	0.997386
1.837843	2.935146	0.871486
1.660777	2.959616	1.007660
1.612311	2.965941	0.951338
1.769827	2.799613	1.005532
1.722790	2.824902	0.773983
1.698855	2.783773	0.783166
1.868946	2.847198	0.836748
1.677132	2.811347	0.903698
1.806858	2.833033	0.960562
1.724364	2.938729	1.061238
1.731601	2.778797	0.954450
1.505812	2.871500	0.865495
1.719923	2.881537	0.929397
1.701063	2.863666	0.935064
1.800732	2.900402	1.024229
1.681600	2.883528	0.930712
1.719806	2.640884	1.077978
1.853356	2.853447	0.877324
1.705016	2.839901	1.001904
1.909429	2.814181	0.962157
1.728600	2.819734	0.954005
1.581780	2.883254	0.950154
1.635973	2.765351	0.910082
1.758216	2.863184	1.038727
1.759815	2.854160	1.073318
1.840995	2.893175	1.047166
1.631726	2.697571	0.906778
1.770332	2.773113	1.049431
1.625495	2.978027	0.913544
1.704998	2.783345	1.054356
1.668193	2.740978	0.973867
1.843524	2.783055	1.088132
1.568007	2.644153	1.016456
1.750712	2.802548	1.031446
1.715156	2.756616	1.179921
1.786938	2.752032	1.023152
1.672841	2.824731	1.065597
1.754511	2.810017	1.172477
1.589635	2.742997	1.135563
1.675523	2.770679	1.061359
1.675824	2.889151	0.954322
1.655700	2.771146	1.028156
1.653190	2.653540	1.070604
1.642558	2.773294	1.259755
1.599300	2.671498	1.198221
1.323621	2.721536	1.104076
1.585599	2.757943	1.084548
1.523439	2.808482	1.187128
1.577862	2.718569	1.281744
1.683441	2.756179	1.268518
1.526083	2.600670	1.164389
1.708628	2.621781	1.059058
1.703028	2.660577	1.141964
1.657232	2.815498	1.142839
1.676377	2.647775	1.214625
1.569261	2.634018	1.329980
1.772652	2.745474	1.295748
1.608970	2.720932	1.171091
1.562911	2.552064	1.165743
1.727124	2.745270	1.254632
1.656969	2.657774	1.216753
1.600621	2.638229	1.271690
1.525721	2.665119	1.373575
1.674317	2.729522	1.048862
1.610964	2.620370	1.210586
1.603648	2.640003	1.308921
1.687673	2.616318	1.343587
1.527983	2.822068	1.214250
1.582332	2.805385	1.222281
1.692867	2.592554	1.241247
1.644331	2.776271	1.297053
1.610319	2.718440	1.193536
1.650480	2.715092	1.194285
1.612641	2.733427	1.440372
1.690585	2.688759	1.282898
1.589046	2.676507	1.324232
1.654597	2.658004	1.188006
1.580482	2.597926	1.183724
1.640488	2.682711	1.210404
1.568848	2.675972	1.303052
1.624489	2.591936	1.314990
1.586335	2.703105	1.373142
1.815485	2.739524	1.306361
1.583859	2.567167	1.232941
1.605477	2.656091	1.506361
1.528965	2.567036	1.328736
1.544209	2.654590	1.278783
1.559055	2.653575	1.276112
1.551903	2.656942	1.326431
1.529460	2.577062	1.405415
1.599231	2.581984	1.396457
1.607204	2.706575	1.402220
1.660525	2.575285	1.273373
1.629494	2.655216	1.336430
1.491932	2.615431	1.377643
1.466960	2.616250	1.439023
1.468869	2.623613	1.455201
1.669007	2.439069	1.442684
1.541178	2.543127	1.553710
1.579856	2.542315	1.429383
1.688474	2.579679	1.333559
1.567597	2.644128	1.354395
1.641361	2.547393	1.242730
1.672207	2.578659	1.464973
1.579642	2.551867	1.445274
1.544195	2.680626	1.391791
1.690939	2.585494	1.219539
1.479100	2.599372	1.333276
1.450441	2.627435	1.287066
1.609360	2.499340	1.462860
1.569869	2.366536	1.390554
1.530442	2.548124	1.442035
1.529265	2.427781	1.458185
1.611904	2.533030	1.409580
1.517718	2.434745	1.448592
1.558830	2.561628	1.387147
1.552362	2.395522	1.412294
1.500277	2.568850	1.569600
1.453188	2.552881	1.496518
1.499262	2.423683	1.391978
1.511176	2.448396	1.441665
1.500293	2.530974	1.495086
1.524625	2.425272	1.418248
1.569621	2.465127	1.479377
1.600209	2.452006	1.570979
1.384782	2.352594	1.607698
1.504283	2.468578	1.569633
1.559028	2.509947	1.525509
1.606192	2.473543	1.537842
1.488185	2.470876	1.483623
1.524376	2.300767	1.458668
1.520071	2.538424	1.472952
1.550628	2.519927	1.404668
1.499969	2.477761	1.686263
1.379114	2.397985	1.551734
1.590392	2.570219	1.459765
1.509024	2.274617	1.521273
1.564342	2.548573	1.642954
1.639096	2.334454	1.550603
1.553961	2.416551	1.518887
1.609006	2.349725	1.550218
1.632608	2.532823	1.466768
1.564364	2.400253	1.623802
1.645056	2.336023	1.530012
1.527516	2.391778	1.601041
1.493383	2.489979	1.405160
1.431490	2.391094	1.533337
1.478149	2.412282	1.609882
1.613854	2.257436	1.613145
1.579907	2.254321	1.558388
1.592011	2.425306	1.547644
1.436561	2.434308	1.564834
1.376934	2.296157	1.649985
1.426819	2.317642	1.543628
1.515134	2.270843	1.609039
1.500946	2.347525	1.546837
1.601251	2.293919	1.486939
1.452888	2.200780	1.497974
1.418355	2.200837	1.583176
1.572004	2.175495	1.526256
1.576641	2.259738	1.461263
1.519056	2.293367	1.616130
1.684501	2.204348	1.678010
1.514073	2.290571	1.549562
1.465306	2.156233	1.491218
1.565997	2.204409	1.795072
1.480047	2.289673	1.611176
1.378596	2.132842	1.496576
1.625608	2.325741	1.757243
1.348872	2.120205	1.660801
1.457821	2.269519	1.584791
1.474310	2.075791	1.577665
1.543213	2.132416	1.628777
1.436946	2.142950	1.573429
1.550362	2.259913	1.766817
1.574038	2.217332	1.764703
1.536282	2.230621	1.705922
1.528838	2.173925	1.624280
1.472987	2.136306	1.718974
1.433844	2.178325	1.640070
1.409393	2.225321	1.544129
1.460580	2.150499	1.758578
1.555746	2.174692	1.750657
1.497101	2.295691	1.689477
1.527188	2.005514	1.727306
1.557752	2.118016	1.618609
1.668741	2.069372	1.684995
1.520641	2.175197	1.516976
1.568812	2.237977	1.520784
1.447589	2.154805	1.655682
1.570059	2.162648	1.684851
1.651680	2.157668	1.570755
1.572431	2.093190	1.713438
1.607905	2.211196	1.680856
1.583618	2.003421	1.641902
1.479000	2.156389	1.808328
1.760874	2.137819	1.765183
1.392396	1.933512	1.617764
1.428625	2.100378	1.815153
1.524131	2.007203	1.709859
1.469854	2.010031	1.674308
1.553465	1.920140	1.538660
1.460493	2.078696	1.597916
1.663142	2.097801	1.744893
1.590342	2.060261	1.734584
1.620000	2.097648	1.720933
1.671783	2.022828	1.666087
1.416967	1.957209	1.792170
1.526354	2.041713	1.709812
1.439424	1.978532	1.642924
1.497751	1.927931	1.743327
1.592075	1.991503	1.559631
1.430470	2.031692	1.653827
1.476132	1.982792	1.653085
1.374427	1.902666	1.683419
1.492762	2.018953	1.721909
1.536569	2.047511	1.599785
1.653449	2.078981	1.709617
1.507530	2.050208	1.699975
1.564401	1.964748	1.757896
1.456333	1.971249	1.656467
1.494854	2.002293	1.686262
1.492890	1.942327	1.826367
1.722086	2.007113	1.811394
1.540926	2.107793	1.742906
1.541063	1.938927	1.749116
1.446237	1.852342	1.759071
1.486624	1.947607	1.734448
1.617154	1.884162	1.769058
1.412107	1.767152	1.673840
1.572415	1.823684	1.789818
1.579228	1.842290	1.753107
1.518064	1.894758	1.699107
1.582264	1.967604	1.645741
1.501633	1.811027	1.762778
1.617728	1.723973	1.726666
1.558236	1.915032	1.674192
1.612085	1.865318	1.875360
1.723143	1.897492	1.723667
1.596666	1.875885	1.783569
1.592678	1.866807	1.823625
1.727302	1.685527	1.843188
1.574389	1.756478	1.645176
1.588020	1.812914	1.666330
1.564159	1.882477	1.864314
1.577387	1.808559	1.795357
1.656599	1.807507	1.775569
1.540680	1.776444	1.702233
1.494446	1.692438	1.685870
1.503662	1.799757	1.784696
1.543394	1.708973	1.913024
1.543334	1.721972	1.634175
1.616676	1.897473	1.738631
1.553385	1.776370	1.776146
